mac,1,2,3,4,5,6,7,8,9,10,label,noise
04:b1:67:ac:8d:65,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,BB,True
04:b1:67:ac:8d:65,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,BB,True
04:b1:67:ac:8d:65,-49.0,-49.0,-49.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,BB,True
56:ec:bd:68:73:0c,-46.0,-41.0,-47.0,-39.0,-48.0,-48.0,-52.0,-51.0,-46.0,-52.0,BA,True
56:ec:bd:68:73:0c,-55.0,-49.0,-43.0,-46.0,-48.0,-50.0,-45.0,-49.0,-49.0,-48.0,BA,True
56:ec:bd:68:73:0c,-42.0,-60.0,-41.0,-48.0,-47.0,-38.0,-75.0,-49.0,-45.0,-39.0,BA,True
56:ec:bd:68:73:0c,-51.0,-51.0,-41.0,-51.0,-53.0,-46.0,-51.0,-47.0,-45.0,-44.0,BA,True
56:ec:bd:68:73:0c,-47.0,-68.0,-66.0,-42.0,-55.0,-49.0,-54.0,-43.0,-33.0,-51.0,BA,True
56:ec:bd:68:73:0c,-38.0,-48.0,-45.0,-52.0,-50.0,-51.0,-47.0,-49.0,-56.0,-46.0,BA,True
56:ec:bd:68:73:0c,-47.0,-46.0,-43.0,-44.0,-45.0,-46.0,-67.0,-48.0,-63.0,-39.0,BA,True
56:ec:bd:68:73:0c,-48.0,-42.0,-48.0,-67.0,-45.0,-41.0,-41.0,-50.0,-51.0,-38.0,BA,True
56:ec:bd:68:73:0c,-40.0,-43.0,-48.0,-50.0,-44.0,-40.0,-52.0,-45.0,-52.0,-46.0,BA,True
56:ec:bd:68:73:0c,-42.0,-46.0,-42.0,-44.0,-48.0,-50.0,-48.0,-43.0,-43.0,-39.0,BA,True
56:ec:bd:68:73:0c,-68.0,-41.0,-41.0,-43.0,-52.0,-43.0,-44.0,-50.0,-45.0,-32.0,BA,True
56:ec:bd:68:73:0c,-55.0,-52.0,-43.0,-44.0,-45.0,-57.0,-48.0,-49.0,-49.0,-42.0,BA,True
56:ec:bd:68:73:0c,-54.0,-55.0,-41.0,-40.0,-35.0,-43.0,-53.0,-42.0,-52.0,-44.0,BA,True
56:ec:bd:68:73:0c,-68.0,-64.0,-50.0,-71.0,-59.0,-46.0,-48.0,-51.0,-50.0,-37.0,BA,True
56:ec:bd:68:73:0c,-50.0,-47.0,-48.0,-70.0,-46.0,-58.0,-73.0,-42.0,-53.0,-30.0,BA,True
56:ec:bd:68:73:0c,-41.0,-40.0,-41.0,-41.0,-38.0,-40.0,-43.0,-41.0,-63.0,-39.0,BA,True
56:ec:bd:68:73:0c,-47.0,-57.0,-43.0,-42.0,-57.0,-52.0,-62.0,-43.0,-41.0,-45.0,BA,True
56:ec:bd:68:73:0c,-51.0,-47.0,-48.0,-47.0,-43.0,-73.0,-44.0,-47.0,-46.0,-39.0,BA,True
56:ec:bd:68:73:0c,-59.0,-53.0,-43.0,-46.0,-51.0,-47.0,-50.0,-47.0,-51.0,-47.0,BA,True
56:ec:bd:68:73:0c,-44.0,-41.0,-50.0,-43.0,-46.0,-46.0,-47.0,-79.0,-43.0,-37.0,BA,True
56:ec:bd:68:73:0c,-46.0,-44.0,-46.0,-45.0,-63.0,-48.0,-74.0,-46.0,-52.0,-47.0,BA,True
56:ec:bd:68:73:0c,-44.0,-41.0,-43.0,-44.0,-38.0,-55.0,-63.0,-51.0,-39.0,-36.0,BA,True
56:ec:bd:68:73:0c,-52.0,-38.0,-41.0,-42.0,-44.0,-44.0,-57.0,-38.0,-50.0,-47.0,BA,True
56:ec:bd:68:73:0c,-48.0,-43.0,-47.0,-44.0,-48.0,-41.0,-44.0,-55.0,-50.0,-31.0,BA,True
56:ec:bd:68:73:0c,-39.0,-54.0,-68.0,-47.0,-44.0,-46.0,-51.0,-69.0,-45.0,-31.0,BA,True
56:ec:bd:68:73:0c,-41.0,-40.0,-41.0,-49.0,-50.0,-68.0,-49.0,-57.0,-33.0,-37.0,BA,True
56:ec:bd:68:73:0c,-62.0,-49.0,-49.0,-47.0,-50.0,-52.0,-46.0,-53.0,-48.0,-37.0,BA,True
56:ec:bd:68:73:0c,-70.0,-44.0,-57.0,-42.0,-42.0,-50.0,-45.0,-49.0,-50.0,-35.0,BA,True
56:ec:bd:68:73:0c,-54.0,-45.0,-51.0,-67.0,-46.0,-67.0,-52.0,-49.0,-48.0,-40.0,BA,True
