mac,1,2,3,4,5,6,7,8,9,10,label,noise
6e:7c:a5:0f:91:c6,-58.0,-58.0,-58.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,AB,True
6e:7c:a5:0f:91:c6,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-43.0,AB,True
6e:7c:a5:0f:91:c6,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-50.0,-46.0,-46.0,AB,True
6e:7c:a5:0f:91:c6,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,AB,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AB,True
6e:7c:a5:0f:91:c6,-32.0,-32.0,-32.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,AB,True
6e:7c:a5:0f:91:c6,-52.0,-52.0,-52.0,-52.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,AB,True
6e:7c:a5:0f:91:c6,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-43.0,AB,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AB,True
6e:7c:a5:0f:91:c6,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,AB,True
6e:7c:a5:0f:91:c6,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,AB,True
6e:7c:a5:0f:91:c6,-29.0,-29.0,-29.0,-29.0,-60.0,-61.0,-61.0,-61.0,-61.0,-61.0,AB,True
6e:7c:a5:0f:91:c6,-61.0,-61.0,-61.0,-61.0,-61.0,-66.0,-66.0,-66.0,-66.0,-46.0,AB,True
f6:12:7b:46:29:86,-46.0,-46.0,-41.0,-46.0,-38.0,-34.0,-42.0,-44.0,-39.0,-37.0,BA,True
f6:12:7b:46:29:86,-41.0,-50.0,-39.0,-37.0,-47.0,-38.0,-34.0,-44.0,-43.0,-41.0,BA,True
f6:12:7b:46:29:86,-46.0,-45.0,-52.0,-41.0,-43.0,-45.0,-42.0,-45.0,-48.0,-43.0,BA,True
f6:12:7b:46:29:86,-48.0,-44.0,-42.0,-49.0,-47.0,-40.0,-38.0,-39.0,-47.0,-43.0,BA,True
f6:12:7b:46:29:86,-51.0,-50.0,-50.0,-49.0,-43.0,-40.0,-45.0,-42.0,-43.0,-42.0,BA,True
f6:12:7b:46:29:86,-42.0,-52.0,-46.0,-45.0,-52.0,-39.0,-35.0,-46.0,-47.0,-41.0,BA,True
f6:12:7b:46:29:86,-45.0,-44.0,-48.0,-48.0,-51.0,-41.0,-34.0,-46.0,-41.0,-44.0,BA,True
f6:12:7b:46:29:86,-45.0,-44.0,-45.0,-46.0,-46.0,-42.0,-42.0,-42.0,-35.0,-40.0,BA,True
f6:12:7b:46:29:86,-46.0,-45.0,-44.0,-42.0,-41.0,-39.0,-30.0,-42.0,-40.0,-47.0,BA,True
f6:12:7b:46:29:86,-47.0,-42.0,-45.0,-47.0,-44.0,-41.0,-36.0,-45.0,-47.0,-44.0,BA,True
f6:12:7b:46:29:86,-48.0,-44.0,-42.0,-52.0,-41.0,-35.0,-42.0,-48.0,-39.0,-36.0,BA,True
f6:12:7b:46:29:86,-42.0,-44.0,-44.0,-54.0,-49.0,-57.0,-46.0,-39.0,-44.0,-43.0,BA,True
f6:12:7b:46:29:86,-44.0,-39.0,-43.0,-41.0,-45.0,-44.0,-39.0,-43.0,-45.0,-42.0,BA,True
