mac,1,2,3,4,5,6,7,8,9,10,label,noise
4a:ff:61:0a:f6:20,-54.0,-54.0,-50.0,-51.0,-62.0,-59.0,-54.0,-56.0,-54.0,-53.0,BB,True
4a:ff:61:0a:f6:20,-58.0,-51.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,BB,True
4a:ff:61:0a:f6:20,-53.0,-53.0,-53.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,BB,True
4a:ff:61:0a:f6:20,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,BB,True
4a:ff:61:0a:f6:20,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,BB,True
4a:ff:61:0a:f6:20,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,BB,True
4a:ff:61:0a:f6:20,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,BB,True
4a:ff:61:0a:f6:20,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,BB,True
4a:ff:61:0a:f6:20,-58.0,-50.0,-51.0,-49.0,-61.0,-51.0,-47.0,-50.0,-54.0,-53.0,BB,True
4a:ff:61:0a:f6:20,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,BB,True
4a:ff:61:0a:f6:20,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-50.0,BB,True
4a:ff:61:0a:f6:20,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,BB,True
4a:ff:61:0a:f6:20,-50.0,-50.0,-50.0,-50.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,BB,True
