mac,1,2,3,4,5,6,7,8,9,10,label,noise
f6:12:7b:46:29:86,-41.0,-42.0,-44.0,-34.0,-44.0,-50.0,-59.0,-52.0,-63.0,-48.0,AB,True
f6:12:7b:46:29:86,-39.0,-40.0,-37.0,-40.0,-44.0,-51.0,-49.0,-52.0,-58.0,-54.0,AB,True
f6:12:7b:46:29:86,-45.0,-37.0,-40.0,-41.0,-43.0,-43.0,-53.0,-54.0,-49.0,-57.0,AB,True
f6:12:7b:46:29:86,-48.0,-42.0,-43.0,-34.0,-39.0,-52.0,-53.0,-56.0,-51.0,-51.0,AB,True
f6:12:7b:46:29:86,-42.0,-38.0,-39.0,-40.0,-38.0,-44.0,-48.0,-51.0,-51.0,-53.0,AB,True
f6:12:7b:46:29:86,-48.0,-38.0,-46.0,-41.0,-39.0,-40.0,-46.0,-45.0,-49.0,-52.0,AB,True
f6:12:7b:46:29:86,-43.0,-48.0,-43.0,-42.0,-34.0,-41.0,-49.0,-48.0,-51.0,-56.0,AB,True
4a:ff:61:0a:f6:20,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,AB,True
4a:ff:61:0a:f6:20,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,AB,True
4a:ff:61:0a:f6:20,-35.0,-34.0,-34.0,-34.0,-34.0,-56.0,-56.0,-56.0,-56.0,-56.0,AB,True
4a:ff:61:0a:f6:20,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-57.0,-57.0,-57.0,-57.0,AB,True
4a:ff:61:0a:f6:20,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-49.0,AB,True
4a:ff:61:0a:f6:20,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,AB,True
4a:ff:61:0a:f6:20,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,AB,True
4a:ff:61:0a:f6:20,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,AB,True
4a:ff:61:0a:f6:20,-52.0,-52.0,-52.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,AB,True
4a:ff:61:0a:f6:20,-40.0,-34.0,-39.0,-31.0,-31.0,-31.0,-31.0,-62.0,-62.0,-62.0,AB,True
4a:ff:61:0a:f6:20,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,AB,True
4a:ff:61:0a:f6:20,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-60.0,-57.0,AB,True
4a:ff:61:0a:f6:20,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,AB,True
4a:ff:61:0a:f6:20,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,AB,True
4a:ff:61:0a:f6:20,-46.0,-46.0,-27.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,AB,True
4a:ff:61:0a:f6:20,-30.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,AB,True
4a:ff:61:0a:f6:20,-35.0,-35.0,-35.0,-35.0,-53.0,-47.0,-47.0,-47.0,-47.0,-47.0,AB,True
